id,name,host_id,host_name,host_since,room_type,price,neighbourhood,bedrooms,number_of_reviews,first_review,last_review,host_is_superhost,minimum_nights,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_identity_verified,accommodates,beds,airbnb_age
1018253559481556997,Great friends and family getaway,492534503,Roy,2022-12-23,Entire home/apt,1450,The Hills Shire,5.0,2,2024-02-03,2024-02-10,f,2,1.33,5.0,5.0,4.5,5.0,5.0,5.0,5.0,t,14,7.0,7
5583924,Stunning 4 b/r home in Leichhardt with pool,22624529,Josh,2014-10-16,Entire home/apt,450,Leichhardt,4.0,9,2015-04-06,2020-01-02,f,7,0.08,4.56,4.89,4.44,4.89,5.0,4.56,4.67,t,8,5.0,1732
821344767426224691,Freshwater Beach House - footsteps to the sand.,499942275,Cathy,2023-02-07,Entire home/apt,1000,Warringah,3.0,11,2023-04-10,2024-02-25,t,3,0.96,5.0,5.0,5.0,4.91,5.0,4.91,5.0,t,6,3.0,321
691580216173047279,2 minute walk to Carlingford Court shopping centre,90758463,Tony,2016-08-19,Entire home/apt,305,Hornsby,4.0,49,2022-10-22,2024-03-08,f,1,2.86,4.76,4.63,4.75,4.96,4.92,4.92,4.67,t,13,6.0,503
736662794700603909,Modern 1-Br with terrace in Neutral Bay,483403333,Emil,2022-10-13,Entire home/apt,244,North Sydney,1.0,14,2022-12-20,2024-02-06,t,7,0.92,4.71,4.71,4.71,4.71,4.86,4.93,4.5,t,4,2.0,413
18098372,Pool Cabana - priced right*,42082503,Julie,2015-08-21,Entire home/apt,129,Sutherland Shire,1.0,152,2017-05-27,2024-03-16,t,1,1.83,4.87,4.9,4.95,4.97,4.97,4.93,4.84,t,2,1.0,2485
670402555337452977,Sundance Pad: Fab 3 bedroom apartment style space,50347283,Fiona,2015-12-02,Entire home/apt,371,Pittwater,3.0,61,2022-08-07,2024-03-09,t,1,3.1,5.0,5.0,4.89,4.98,5.0,4.95,4.92,t,6,3.0,580
1007818964034800987,Sunshine 2 Bed home in Olympic Park,132288219,Eric Wu,2017-05-28,Entire home/apt,244,Auburn,2.0,10,2023-10-29,2024-02-28,f,4,2.11,4.7,4.9,4.6,4.7,4.9,4.8,4.6,t,5,3.0,122
15947467,"Lindfield studio, quiet, pool, Air- Co.",87867195,Wendy,2016-08-04,Entire home/apt,125,Ku-Ring-Gai,1.0,55,2016-12-17,2023-11-24,t,3,0.62,4.91,4.87,4.96,5.0,5.0,4.74,4.83,t,2,1.0,2533
942600105161612483,"Sunlit, 1 bedroom apartment with Harbour Views",6746746,Sleep & Co,2013-06-05,Entire home/apt,205,Woollahra,1.0,9,2023-09-19,2024-02-24,f,7,1.48,4.33,4.22,4.33,4.89,4.22,4.0,4.11,t,2,1.0,158
9410309,Private tropical  Bungalow - Manly area,48793775,Misha,2015-11-11,Entire home/apt,250,Warringah,1.0,101,2016-01-21,2023-02-12,f,2,1.02,4.95,4.95,4.96,4.99,5.0,4.86,4.93,t,4,1.0,2579
24616964,Beachside Studio  11 South Cronulla,119994947,Susan,2017-03-09,Entire home/apt,149,Sutherland Shire,1.0,197,2018-04-29,2024-02-27,t,1,2.75,4.9,4.93,4.91,4.95,4.94,4.94,4.71,t,2,1.0,2130
48688516,Private Lovely Studio Strathfield E02,91961414,Kimi,2016-08-26,Entire home/apt,170,Burwood,0.0,49,2021-03-28,2024-02-29,t,1,1.35,4.82,4.86,4.82,4.88,4.98,4.69,4.65,t,3,2.0,1068
1004411833312759915,Maroubra Beach 3 bedroom Retreat,142994994,Maria,2017-07-28,Entire home/apt,403,Randwick,3.0,1,2024-01-07,2024-01-07,f,2,0.42,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,6,3.0,0
16521006,Cosy Getaway with Spa,14624000,Kaye,2014-04-23,Entire home/apt,191,Sutherland Shire,1.0,133,2017-03-11,2024-03-08,t,2,1.56,4.99,5.0,4.92,4.99,5.0,4.95,4.95,t,2,1.0,2554
1028641693494660053,the shed,287256144,Chris,2019-08-19,Entire home/apt,119,Sutherland Shire,0.0,10,2024-01-10,2024-03-01,f,2,4.35,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,2,1.0,51
1053164048095161498,HUGE Room - Walk to Maroubra Beach,7272391,Monica,2013-07-03,Private room,139,Randwick,1.0,5,2024-01-01,2024-02-11,f,2,1.92,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,2,1.0,41
1076494686158358400,City-View 2BR nr Plaza and train station + FreePK,557710252,Angeline,2024-01-21,Entire home/apt,175,Burwood,2.0,6,2024-02-16,2024-03-09,f,1,5.62,4.67,5.0,4.67,4.67,5.0,5.0,4.5,t,5,3.0,22
766786045058353360,"Lovely Retreat, Private Apartment in home",11309760,Simon,2014-01-14,Entire home/apt,144,Sutherland Shire,1.0,37,2022-12-03,2024-03-15,t,1,2.35,4.86,4.89,4.89,5.0,4.95,4.95,4.78,t,2,1.0,468
21728418,Beautiful Beach-Style Residence,15985460,Pippa,2014-05-26,Entire home/apt,850,Warringah,3.0,1,2017-12-27,2017-12-27,f,4,0.01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,4,4.0,0
45582271,Hotel Style Living,170110669,Ken,2018-01-26,Entire home/apt,152,Willoughby,1.0,13,2022-07-13,2024-03-01,f,4,0.63,4.46,4.46,4.62,4.62,4.38,4.54,4.15,t,3,0.0,597
1032334718342918742,Dee Why Haven,6935656,Leanne,2013-06-16,Entire home/apt,214,Warringah,2.0,15,2023-12-05,2024-03-13,t,1,4.29,4.93,5.0,5.0,5.0,4.93,4.87,4.73,t,4,0.0,99
1033117031543597865,2Bed2Bath APT in the heart of Inner West Sydney,25678018,Yiming,2015-01-06,Entire home/apt,178,Strathfield,2.0,8,2023-12-09,2024-02-25,f,2,2.38,4.75,4.63,4.5,4.75,5.0,4.0,4.25,t,4,2.0,78
987338357452004861,Sun-soaked paradise near city & beaches,28439908,Mark,2015-02-27,Entire home/apt,700,Willoughby,4.0,1,2024-01-01,2024-01-01,f,7,0.38,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,6,4.0,0
1009631611164304113,Gorgeous room with Balcony in Prime Location.,3526500,Maurice,2012-09-10,Private room,89,Woollahra,1.0,11,2023-11-09,2024-02-28,f,2,2.52,4.55,4.27,4.27,4.64,4.82,4.82,4.64,t,2,1.0,111
19863469,Arty Cottage,61710681,Margaret,2016-03-05,Entire home/apt,165,Marrickville,2.0,20,2017-09-13,2024-02-26,f,4,0.25,4.55,4.79,4.25,4.79,4.79,4.79,4.74,t,3,2.0,2357
1040887603827623358,Ultimate Waterfront Oasis,101985355,Amanda,2016-10-31,Entire home/apt,1000,Sutherland Shire,3.0,2,2023-12-29,2024-01-27,t,3,0.74,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,6,0.0,29
841575632012841981,Modern Luxury 1 Bedroom Apartment in Crows Nest,15739069,The Apartment Service,2014-05-19,Entire home/apt,148,North Sydney,1.0,2,2023-09-19,2023-10-06,f,28,0.33,4.0,3.5,3.0,1.5,2.5,5.0,3.5,t,2,1.0,17
827214009065704645,Lake view 2BD Cozy House near Ferry Wharft,137278159,Likehome,2017-06-27,Entire home/apt,158,Parramatta,2.0,17,2023-03-12,2024-02-25,f,2,1.37,4.53,4.53,4.65,4.76,4.65,4.65,4.53,t,4,2.0,350
1083504696904974737,Frogmore Lane,473581821,John,2022-08-06,Entire home/apt,181,Botany Bay,1.0,9,2024-02-09,2024-03-17,f,1,6.92,5.0,5.0,5.0,4.75,5.0,4.88,4.75,t,2,1.0,37
726163093206806472,Drummoyne Furnished Apartments-Extended Stay Rate,441235209,Elan,2022-01-19,Entire home/apt,140,Canada Bay,0.0,4,2022-11-12,2024-03-11,f,28,0.24,4.75,4.25,4.0,5.0,4.5,4.5,3.75,t,2,1.0,485
833564040039083794,Newly setup home w view near Canterbury hospital,301753450,Tim,2019-10-11,Entire home/apt,304,Canterbury,2.0,6,2023-04-24,2024-03-01,f,2,0.55,4.83,4.83,4.83,4.83,5.0,4.83,4.67,t,4,2.0,312
742223267984932110,"003.Artistic &cozy apartment, 1 mins to station.",67874157,Bo,2016-04-19,Entire home/apt,232,City Of Kogarah,2.0,34,2022-11-18,2024-03-13,t,2,2.09,4.91,4.88,4.76,4.88,4.94,4.97,4.85,t,6,3.0,481
46805698,The Beach Room,18757247,Hannah,2014-07-23,Entire home/apt,170,Sutherland Shire,1.0,49,2020-12-20,2024-02-24,t,2,1.24,4.94,5.0,4.94,4.98,5.0,4.94,4.82,t,4,2.0,1161
54112372,"Private, cosy studio in garden setting",58488265,Renee,2016-02-12,Entire home/apt,158,Warringah,1.0,35,2022-02-04,2024-03-17,f,3,1.36,4.89,4.85,4.94,5.0,4.97,4.91,4.91,t,2,1.0,772
1090846192531670944,Campsie 2Br near Shopping & Train,558843118,Xian,2024-01-27,Entire home/apt,247,Canterbury,2.0,1,2024-02-26,2024-02-26,f,2,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,t,6,3.0,0
29841295,Room 5 . Peaceful Tranquillity Accommodation,219612559,Thi Quang,2018-10-09,Private room,90,Bankstown,1.0,20,2019-01-29,2023-12-02,f,1,0.32,4.1,4.1,4.1,4.1,4.35,4.05,4.0,t,2,1.0,1768
44198768,Split-Level Apartment in the heart of Leichhardt,146558983,Rodney,2017-08-18,Entire home/apt,180,Marrickville,1.0,48,2020-11-30,2024-03-07,f,6,1.2,4.96,4.96,4.94,4.96,5.0,4.73,4.85,t,2,1.0,1193
39306806,A Designer Apartment with Classic Heritage Details,270132187,Ween,2019-06-20,Entire home/apt,126,Ashfield,1.0,119,2019-10-20,2024-03-02,f,2,2.21,4.53,4.8,4.56,4.91,4.82,4.81,4.44,t,4,2.0,1595
10060426,Willoughby heritage home,51626735,Mary,2015-12-17,Entire home/apt,250,Willoughby,3.0,32,2022-10-19,2023-09-30,t,90,1.86,4.84,4.84,4.63,4.97,5.0,5.0,4.78,t,6,3.0,346
839418968642555957,Sydney 3BDR 3BATH Spacious Two-Level Home near CBD,477356777,John,2022-08-30,Entire home/apt,337,Burwood,3.0,3,2023-05-13,2023-10-23,t,7,0.29,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,8,4.0,163
31154180,Garden Guest House,232870418,Bojana,2018-12-28,Entire home/apt,123,Canada Bay,1.0,243,2019-01-15,2024-03-01,t,1,3.86,4.82,4.88,4.89,4.97,4.87,4.93,4.86,t,2,2.0,1872
904630659136346625,Spacious 4BR Lane Cove Retreat with Private Pool,87196501,Yvonne,2016-08-01,Entire home/apt,518,Lane Cove,4.0,3,2023-10-03,2023-12-07,f,3,0.54,4.33,4.33,4.33,4.33,4.33,4.67,4.0,t,6,4.0,65
791309528921422080,Luxury Ensuite in a shared house,202112801,Vivian,2018-07-13,Private room,139,Canada Bay,1.0,3,2023-03-18,2024-02-17,f,1,0.25,4.33,4.33,4.0,5.0,5.0,5.0,4.67,t,1,1.0,336
979355061158415103,Designer Family Home in Hunters Hill,114099832,Mark,2017-01-30,Entire home/apt,950,Hunters Hill,4.0,1,2023-12-31,2023-12-31,f,2,0.38,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,8,5.0,0
760630811330929221,Woollahra Home with Idyllic Secret Garden,140407529,Ed,2017-07-14,Entire home/apt,1251,Woollahra,4.0,16,2023-03-24,2024-03-04,f,2,1.33,5.0,5.0,5.0,4.94,4.94,4.94,4.81,t,8,4.0,346
1001346469657986719,Cherrybrook 4-bedroom house,255913468,Kelvin&Helen,2019-04-15,Entire home/apt,300,Hornsby,4.0,3,2024-01-06,2024-02-10,f,2,1.23,4.67,5.0,4.67,5.0,5.0,4.33,4.67,t,9,4.0,35
44498126,Minutes walking from Hornsby Station/Westfield,6281809,Yun,2013-05-08,Entire home/apt,129,Hornsby,1.0,89,2021-02-14,2024-03-09,f,2,2.36,4.65,4.7,4.55,4.75,4.84,4.84,4.62,t,2,1.0,1119
1063487629349922869,Beachcomber: Easy walk to Avalon Beach,503008231,Chris,2023-02-27,Entire home/apt,322,Pittwater,1.0,6,2024-01-25,2024-02-23,f,1,3.33,5.0,5.0,5.0,5.0,5.0,5.0,4.83,t,5,3.0,29
841566790510929930,Stay on Darling Room 3,109593366,Shiba,2017-01-03,Private room,150,Leichhardt,1.0,3,2023-03-12,2023-04-20,f,1,0.24,4.33,4.67,4.33,4.0,4.33,4.67,4.0,t,1,1.0,39
16950118,Presti's,102653704,Ruth,2016-11-05,Entire home/apt,110,Marrickville,1.0,287,2017-02-14,2024-03-16,t,2,3.32,4.91,4.88,4.92,4.96,4.98,4.75,4.9,t,2,1.0,2587
9566883,Hideout - Free standing Private Studio,49529860,Ernest,2015-11-21,Entire home/apt,52,Parramatta,0.0,80,2015-12-04,2024-02-01,f,90,0.79,4.74,4.9,4.69,4.95,4.96,4.7,4.83,t,3,1.0,2981
1107020856817193848,Beachside 3 bed townhouse with pool,41140187,Stephen,2015-08-11,Entire home/apt,298,Randwick,3.0,1,2024-03-18,2024-03-18,f,2,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,t,6,3.0,0
52723083,LUXURY VILLA ON THE CITY FRINGE,108492086,Katerina,2016-12-25,Entire home/apt,178,Rockdale,1.0,231,2022-01-02,2024-03-03,f,1,8.59,4.81,4.85,4.87,4.73,4.67,4.71,4.73,t,4,2.0,791
5609319,Charlotte Cove,29080853,Faye,2015-03-10,Entire home/apt,109,Marrickville,1.0,129,2015-04-09,2024-02-24,t,3,1.18,4.64,4.68,4.56,4.85,4.84,4.74,4.7,t,2,2.0,3243
4702361,Peaceful cabin with water vistas,4126122,Jackie,2012-11-12,Entire home/apt,128,Sutherland Shire,0.0,289,2014-12-11,2024-02-25,f,2,2.56,4.89,4.9,4.96,4.97,4.99,4.89,4.8,t,2,1.0,3363
20005331,"One Bedroom Apartment to yourself, opposite RNSH",115743429,Ying Ze,2017-02-10,Entire home/apt,156,Willoughby,1.0,329,2017-08-13,2024-02-25,f,1,4.1,4.6,4.78,4.28,4.83,4.88,4.9,4.66,t,4,2.0,2387
28260836,Modern 2BR Apartment with Views,15739069,The Apartment Service,2014-05-19,Entire home/apt,232,North Sydney,2.0,27,2018-09-28,2024-02-25,f,28,0.41,4.41,4.48,4.07,4.33,4.48,4.96,4.3,t,4,3.0,1976
944692214964482321,Eastern Suburb’s Marvellous Home with Gym & Pool,301753450,Tim,2019-10-11,Entire home/apt,305,Botany Bay,2.0,5,2023-11-25,2024-03-10,f,2,1.3,5.0,5.0,4.8,5.0,5.0,5.0,4.6,t,5,3.0,106
785634806554201819,Balmoral Bliss - Expansive Views of Sydney Heads!,272130295,Getawayz,2019-06-28,Entire home/apt,750,Mosman,2.0,12,2022-12-29,2024-02-07,f,2,0.81,4.75,4.83,4.5,4.58,4.75,4.92,4.58,t,5,3.0,405
1071229908981982835,Central Convenience: 2BR Apt near Train Stations,543780930,Ho Ying,2023-10-28,Entire home/apt,172,Parramatta,2.0,1,2024-02-12,2024-02-12,f,2,0.83,1.0,2.0,1.0,4.0,2.0,4.0,1.0,t,4,2.0,0
28673006,A Secret Retreat,21657361,Kerry,2014-09-22,Entire home/apt,1010,Pittwater,4.0,2,2018-10-01,2018-10-20,f,21,0.03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,8,4.0,19
22798318,"Great Family Unit, Spacious Green Garden",15739069,The Apartment Service,2014-05-19,Entire home/apt,170,North Sydney,2.0,9,2018-12-13,2023-12-06,f,28,0.14,4.22,4.22,4.33,4.33,4.78,4.56,4.44,t,4,3.0,1819
1001927887017255558,Cozy & spacious 3bed apt with view & huge verandah,455120249,Nicole,2022-04-20,Entire home/apt,279,Botany Bay,3.0,6,2023-10-28,2024-02-23,f,2,1.26,4.83,5.0,4.33,4.67,5.0,5.0,4.83,t,8,5.0,118
764188255094066375,NEW - Spacious Homey Apartment close to shops,301753450,Tim,2019-10-11,Entire home/apt,220,Bankstown,2.0,9,2022-12-20,2024-02-18,f,2,0.59,4.89,4.89,4.78,4.89,4.78,4.89,4.56,t,4,2.0,425
960347023588822537,La Palma,3046924,Contemporary Hotels,2012-07-24,Entire home/apt,3128,Pittwater,4.0,1,2024-02-17,2024-02-17,t,1,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,10,5.0,0
882837915189354661,Superb 2-br Apt on Cronulla Beach & Parking,5215877,Milan,2013-02-24,Entire home/apt,194,Sutherland Shire,2.0,43,2023-05-13,2024-03-03,f,2,4.15,4.49,4.28,4.47,4.48,4.7,4.58,4.37,t,6,4.0,295
43062560,Monterey Guest Studio Near Hospitals/Airport/Beach,342787354,Julie,2020-03-30,Entire home/apt,161,Rockdale,1.0,132,2020-04-15,2024-02-29,t,1,2.76,4.77,4.83,4.79,4.95,4.93,4.8,4.7,t,2,1.0,1415
1077245502784266758,Belmore Brand new renovated 3Br house|AC & Parking,482886001,Vivian,2022-10-09,Entire home/apt,212,Canterbury,3.0,2,2024-02-14,2024-03-06,f,2,1.76,5.0,4.5,5.0,5.0,5.0,5.0,4.5,t,8,6.0,21
10811901,Comfortable Self Contained Cabin,55976245,Victoria,2016-01-24,Entire home/apt,130,Sutherland Shire,1.0,65,2016-02-14,2021-05-16,f,90,0.66,4.69,4.78,4.82,4.92,4.86,4.73,4.76,t,2,3.0,1918
18196517,"Cosy & Quaint 2Bedroom Home, Close to transport",44039744,Christine & Patrick,2015-09-12,Entire home/apt,202,Marrickville,2.0,195,2017-05-20,2024-03-07,t,1,2.34,4.75,4.87,4.83,4.95,4.89,4.74,4.76,t,5,3.0,2483
25533262,"Beach Front Home, Monterey",192656663,Sunil,2018-05-31,Entire home/apt,550,Rockdale,4.0,32,2018-07-16,2021-06-07,f,3,0.46,4.81,4.88,4.78,5.0,4.94,4.84,4.75,t,8,5.0,1057
35022829,Convenience with nature (private bathroom),39008867,Greg,2015-07-20,Private room,129,Sutherland Shire,1.0,52,2019-05-26,2023-06-03,t,1,0.89,4.9,4.92,4.92,4.98,4.94,4.87,4.83,t,2,1.0,1469
702002312424732075,Lovely Studio in Strathfield CBD B05,91961414,Kimi,2016-08-26,Entire home/apt,188,Burwood,0.0,44,2022-09-25,2024-03-02,t,1,2.44,4.7,4.65,4.63,4.74,4.77,4.7,4.53,t,4,3.0,524
648791750583882608,Beachside Apartment @Blackwoods Beach,464149593,Anthony,2022-06-13,Entire home/apt,360,Sutherland Shire,2.0,40,2022-07-02,2024-03-10,t,3,1.92,4.88,4.88,4.8,4.98,4.98,4.98,4.75,t,6,5.0,617
14237420,Huge leafy balcony with BBQ. Great location.,46815017,Wendy,2015-10-18,Entire home/apt,150,Rockdale,2.0,108,2016-10-06,2024-03-08,t,4,1.19,4.86,4.86,4.85,4.92,4.94,4.83,4.81,t,5,4.0,2710
658856053393831246,Parramatta CBD single room,115137568,Draga,2017-02-06,Private room,95,Parramatta,1.0,9,2023-01-03,2024-02-25,f,2,0.61,5.0,4.89,5.0,5.0,5.0,5.0,5.0,t,1,1.0,418
1042307433667467917,Grace at Mosman 1 bedroom APT,189116609,Ruby,2018-05-11,Entire home/apt,293,Mosman,1.0,8,2023-12-16,2024-03-09,f,1,2.55,4.88,4.88,5.0,5.0,5.0,5.0,4.63,t,4,1.0,84
694552114213223026,SEAGLASS by Palm Beach Holiday Rentals,23717928,Palm Beach Holiday Rentals,2014-11-13,Entire home/apt,2461,Pittwater,4.0,3,2022-10-02,2023-08-28,f,1,0.17,4.67,5.0,5.0,5.0,5.0,5.0,5.0,t,8,4.0,330
746462946771932778,"North Shore hidden gem, cosy with free parking",301753450,Tim,2019-10-11,Entire home/apt,208,Ku-Ring-Gai,1.0,9,2022-12-31,2024-02-21,f,2,0.61,4.78,5.0,4.56,5.0,5.0,5.0,4.78,t,2,1.0,417
869794516504743901,Belmore Brand new renovated 3Br house|AC & Parking,482886001,Vivian,2022-10-09,Entire home/apt,232,Canterbury,3.0,27,2023-05-05,2024-02-07,f,2,2.54,4.33,4.56,4.37,4.63,4.52,4.59,4.44,t,8,6.0,278
29148814,Room 4 Peaceful Tranquility Accommodation,219612559,Thi Quang,2018-10-09,Private room,90,Bankstown,1.0,47,2018-10-18,2024-02-24,f,1,0.71,4.53,4.51,4.5,4.66,4.72,4.43,4.28,t,2,1.0,1955
46514687,Quiet street with Open space interior&very homey,44869453,Ernest,2015-09-22,Entire home/apt,317,Canterbury,2.0,7,2021-01-15,2022-01-07,t,2,0.18,4.86,4.71,4.86,4.86,5.0,4.71,4.86,t,5,2.0,357
750797177200391533,Pittwater Views from 2 Bed Apt w/t Spa & Parking,95214788,Cushie - Concierge Services,2016-09-15,Entire home/apt,550,Pittwater,2.0,9,2022-11-12,2023-11-21,f,1,0.55,4.56,4.56,4.44,4.78,4.67,5.0,4.11,t,4,2.0,374
33948484,"Brand new studio Apt,Sleeps 2, Air conditioned",256161584,Mark,2019-04-16,Entire home/apt,159,Marrickville,1.0,151,2019-04-22,2024-03-11,t,2,2.53,4.74,4.72,4.74,4.81,4.82,4.59,4.63,t,2,1.0,1785
1044436207641409112,Cozy One-Bedroom Apt in Rhodes,454444530,Bella,2022-04-15,Entire home/apt,171,Canada Bay,1.0,13,2024-01-12,2024-03-14,f,1,5.82,4.69,4.77,4.92,4.92,4.77,4.92,4.54,t,4,2.0,62
45728988,Private cottage on the park,370689472,Lizzie Cam And Prue,2020-10-05,Entire home/apt,217,Marrickville,1.0,202,2020-12-05,2024-03-12,f,3,5.05,4.88,4.89,4.8,4.96,4.94,4.89,4.79,t,4,1.0,1193
39115185,One Bedroom Apartment,170110669,Ken,2018-01-26,Entire home/apt,82,Willoughby,1.0,8,2021-10-20,2024-01-30,f,5,0.27,4.63,4.75,4.38,4.5,4.75,5.0,4.5,t,2,1.0,832
571271131032199114,Convenient Cremorne Unit.,36580450,Joanne And Julian,2015-06-23,Private room,115,North Sydney,1.0,87,2022-03-03,2024-03-01,t,1,3.49,4.94,4.95,4.97,4.94,4.98,4.86,4.9,t,2,1.0,729
24136837,"Balmoral slopes, Mosman, luxury, contemporary home",22562603,Sherine,2014-10-15,Private room,154,Mosman,1.0,48,2018-05-09,2023-11-07,t,2,0.67,5.0,5.0,4.94,4.98,5.0,4.98,4.98,t,2,1.0,2008
906835624973815512,"Your Oasis by The Water - Views, Parking, Sunlight",474434658,Short Term Accommodation Management,2022-08-11,Entire home/apt,257,Auburn,2.0,11,2023-06-13,2023-12-26,f,3,1.18,5.0,4.91,4.91,4.91,4.91,4.91,4.91,t,5,3.0,196
1061972118226598755,KozyGuru | Waitara | 2 Bed Apt with Private Yard,102664004,Megan,2016-11-06,Entire home/apt,188,Hornsby,2.0,6,2024-01-15,2024-03-09,f,2,2.81,4.67,4.5,4.83,5.0,4.83,4.67,4.5,t,4,2.0,54
613260661679644653,Beautiful 4 bedroom home with Sydney Harbour views,448351747,Chris,2022-03-07,Entire home/apt,479,Manly,4.0,22,2022-10-05,2024-01-21,t,3,1.24,4.86,4.77,4.86,5.0,4.91,4.95,4.86,t,8,5.0,473
978045612762660473,Lovely 2 Bedrooms in Dundas Vally,132288219,Eric Wu,2017-05-28,Entire home/apt,166,Parramatta,2.0,14,2023-09-21,2024-02-26,f,3,2.33,4.5,4.64,4.43,4.86,4.71,4.79,4.43,t,4,3.0,158
15133607,New exclusive apartment with water views,2923616,Sydney Premium Apartments,2012-07-13,Entire home/apt,300,Rockdale,2.0,124,2017-02-02,2023-12-02,f,1,1.43,4.68,4.72,4.79,4.77,4.75,4.79,4.71,t,6,4.0,2494
901396902037093809,Amazing Jayco Trailer Camping in Canley Heights,304795574,Huong Thien Nguyen,2019-10-27,Private room,61,Fairfield,1.0,4,2023-06-25,2024-02-23,f,1,0.45,5.0,5.0,5.0,4.75,5.0,5.0,5.0,t,4,2.0,243
1055775813666230528,Leichhardt Serene Retreat - Views | Parking | Ease,139833494,Cynthia And Jason,2017-07-11,Entire home/apt,284,Leichhardt,2.0,9,2023-12-30,2024-02-24,t,3,3.38,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,5,3.0,56
767816827406459845,Modern Apartment @ Chatswood CBD,75823537,Pham,2016-06-04,Entire home/apt,150,Willoughby,1.0,62,2022-12-03,2024-03-05,t,1,3.94,4.85,4.89,4.9,4.87,4.95,4.87,4.89,t,2,1.0,458
724895880945989561,Luxury Modern Holiday Home/ Private Pool 5-stars,481193320,Jaime,2022-09-26,Entire home/apt,919,Warringah,3.0,9,2023-01-21,2024-01-15,t,7,0.64,4.44,4.78,4.33,5.0,4.67,4.78,4.11,f,6,3.0,359
674410242541134869,Lovely studio in strathfield CBD B06,91961414,Kimi,2016-08-26,Entire home/apt,172,Burwood,0.0,49,2022-09-25,2024-02-29,t,1,2.72,4.82,4.9,4.76,4.88,4.86,4.86,4.53,t,3,1.0,522
651141780003157887,Ubeaut teeny house,84564365,David,2016-07-18,Entire home/apt,120,Leichhardt,0.0,44,2022-06-21,2024-03-09,f,2,2.07,4.91,4.89,4.95,4.98,4.98,4.86,4.89,t,2,1.0,627
23329924,Secluded Gem in peaceful Balgowlah,2480582,Mandy,2012-05-28,Entire home/apt,557,Manly,3.0,6,2018-03-25,2022-10-05,f,14,0.08,4.83,4.83,5.0,5.0,5.0,5.0,4.83,t,6,3.0,1655
25918215,"Lautan Cronulla Beach,   100 metres to Wanda Beach",194795232,Kathryn And John,2018-06-10,Entire home/apt,291,Sutherland Shire,2.0,81,2018-07-17,2024-02-26,t,5,1.17,4.93,4.98,4.94,4.99,4.96,5.0,4.88,t,4,2.0,2050
787506010201988278,Modern beachside Onebed Apt w/CP,492372517,Lily,2022-12-22,Entire home/apt,247,Randwick,1.0,1,2024-01-16,2024-01-16,f,1,0.48,4.0,4.0,5.0,5.0,4.0,5.0,2.0,t,4,0.0,0
1019106189300238121,Aqua Vista by TCC,100552972,The Curated Collection,2016-10-20,Entire home/apt,1198,Pittwater,4.0,1,2024-02-10,2024-02-10,f,1,0.79,3.0,2.0,1.0,5.0,5.0,5.0,3.0,t,8,5.0,0
18462216,"Luxe living, Resort feels  14 km to CBD, Sleeps 10",63823264,Lorena,2016-03-21,Entire home/apt,1000,Canterbury,5.0,9,2017-10-09,2023-01-03,f,5,0.11,4.78,4.56,4.56,5.0,5.0,4.78,4.56,t,10,7.0,1912
771842587722908163,"High lv 2BR water view apt, 3 mins to the station",324511820,Dong,2020-01-05,Entire home/apt,167,City Of Kogarah,2.0,5,2023-06-20,2023-08-27,f,3,0.55,4.2,4.4,4.2,4.4,4.2,4.8,4.0,t,4,2.0,68
6226394,"1 or 2 B/Rm Sydney house & garden, city fringe",32293003,Lyn,2015-04-30,Private room,148,North Sydney,2.0,42,2015-07-02,2019-10-20,f,90,0.4,4.86,4.88,4.93,4.95,4.95,4.83,4.76,t,3,2.0,1571
1026846681982076332,Simple and convenient,110340825,Julie,2017-01-07,Private room,44,Rockdale,1.0,8,2024-01-17,2024-02-20,f,1,3.87,4.63,5.0,4.63,4.88,4.88,4.88,4.63,t,1,1.0,34
886529338901741626,Marsden Park 2 level brand new house  near Parks,474424992,Xian,2022-08-10,Entire home/apt,273,Blacktown,4.0,26,2023-05-27,2024-03-09,f,2,2.63,4.85,4.85,4.92,4.92,4.81,4.85,4.85,t,9,4.0,287
52761316,Ensuite Private Room close to Chatswood,80879014,Stella,2016-06-30,Private room,86,Lane Cove,1.0,28,2021-11-21,2024-03-06,t,2,0.99,4.79,4.75,4.96,4.79,4.86,4.82,4.79,t,2,1.0,836
879867083482606893,Bright Central Darlinghurst,101139031,Gabriel HH,2016-10-24,Entire home/apt,264,Sydney,1.0,33,2023-06-03,2024-03-13,f,2,3.41,4.73,4.82,4.7,4.82,4.94,4.79,4.67,t,2,1.0,284
